,by,delivery_error,distance_btwn_cones_pix,isPair,lConeNeighbors,masterID1,masterID2,rg,session,subject,trial,type1,type2,x1,x2,y1,y2
58,0,0.463585664249104,0,False,0.666666666666667,76,76,-0.6,42,10001R,59,3,3,118,118,108,108
59,0,0.126998446525635,0,False,0.666666666666667,76,76,-1,42,10001R,60,3,3,118,118,108,108
60,0,0.156753827445924,0,False,0.666666666666667,76,76,-1,42,10001R,61,3,3,118,118,108,108
61,-0.2,0.204472377445669,0,False,0.333333333333333,77,77,0.2,42,10001R,62,2,2,121,121,102,102
62,,0.222180385976408,13.4164078649987,True,0.545454545454545,76,78,,42,10001R,63,3,2,118,124,108,96
63,,0.183554528956823,0,False,0.333333333333333,77,77,,42,10001R,64,2,2,121,121,102,102
64,0,0.182222410965077,13.4164078649987,True,0.545454545454545,76,78,0,42,10001R,65,3,2,118,124,108,96
65,-0.2,0.163670491707441,0,False,0.333333333333333,78,78,0.2,42,10001R,66,2,2,124,124,96,96
66,0,0.171759465361624,13.4164078649987,True,0.545454545454545,76,78,0,42,10001R,67,3,2,118,124,108,96
67,0,0.211778430756323,0,False,0.333333333333333,77,77,0,42,10001R,68,2,2,121,121,102,102
68,0,0.138697650609246,6.70820393249937,True,0.5,76,77,-0.2,42,10001R,69,3,2,118,121,108,102
69,-0.2,0.188764776110671,13.4164078649987,True,0.545454545454545,76,78,0.2,42,10001R,70,3,2,118,124,108,96
70,-0.2,0.221404864628558,6.70820393249937,True,0.4,77,78,0.4,42,10001R,71,2,2,121,124,102,96
71,0,0.184550011339813,0,False,0.333333333333333,77,77,0,42,10001R,72,2,2,121,121,102,102
0,,0.192734341024638,8.94427190999916,True,0.5,79,26,,43,10001R,1,2,2,114,118,102,94
1,,0.186253849531628,8.94427190999916,True,0.5,79,26,,43,10001R,2,2,2,114,118,102,94
2,,0.214014661389784,6.40312423743285,True,0.6,79,37,,43,10001R,3,2,3,114,109,102,106
3,0,0.177719725279221,0,False,0.5,26,26,0,43,10001R,4,2,2,118,118,94,94
4,0,0.193852727882357,6.40312423743285,True,0.6,79,37,0,43,10001R,5,2,3,114,109,102,106
5,0,0.21575218884549,0,False,0.5,79,79,0,43,10001R,6,2,2,114,114,102,102
6,0,0.175869143387155,15,True,0.636363636363636,37,26,0,43,10001R,7,3,2,109,118,106,94
7,0,0.184980141034209,0,False,0.5,26,26,0,43,10001R,8,2,2,118,118,94,94
8,0,0.178513109140405,0,False,0.5,26,26,0,43,10001R,9,2,2,118,118,94,94
9,0,0.209748252987196,15,True,0.636363636363636,37,26,0,43,10001R,10,3,2,109,118,106,94
10,0,0.160473074567363,0,False,0.666666666666667,37,37,0,43,10001R,11,3,3,109,109,106,106
11,0,0.171545925291932,15,True,0.636363636363636,37,26,0,43,10001R,12,3,2,109,118,106,94
12,0,0.145236130149417,6.40312423743285,True,0.6,79,37,0,43,10001R,13,2,3,114,109,102,106
13,0,0.217751800621585,8.94427190999916,True,0.5,79,26,0,43,10001R,14,2,2,114,118,102,94
14,0,0.216869123028983,0,False,0.5,26,26,0,43,10001R,15,2,2,118,118,94,94
15,0,0.213939174888899,0,False,0.5,79,79,-0.6,43,10001R,16,2,2,114,114,102,102
16,0,0.250319233974519,8.94427190999916,True,0.5,79,26,0,43,10001R,17,2,2,114,118,102,94
17,,0.182492347234977,0,False,0.5,26,26,,43,10001R,18,2,2,118,118,94,94
18,0,0.246612344928166,0,False,0.5,79,79,0,43,10001R,19,2,2,114,114,102,102
19,,0.207106709609398,0,False,0.5,79,79,,43,10001R,20,2,2,114,114,102,102
20,0,0.225092410109494,8.94427190999916,True,0.5,79,26,0,43,10001R,21,2,2,114,118,102,94
21,0,0.187369903401338,0,False,0.666666666666667,37,37,0,43,10001R,22,3,3,109,109,106,106
22,0,0.194731360568682,8.94427190999916,True,0.5,79,26,0,43,10001R,23,2,2,114,118,102,94
23,0,0.217991053419783,0,False,0.5,79,79,0,43,10001R,24,2,2,114,114,102,102
24,0,1.9970451408275,6.40312423743285,True,0.6,79,37,0,43,10001R,25,2,3,114,109,102,106
25,0,0.181900095428637,6.40312423743285,True,0.6,79,37,0,43,10001R,26,2,3,114,109,102,106
26,,0.134989433940483,0,False,0.5,26,26,,43,10001R,27,2,2,118,118,94,94
27,0,0.346869214984849,15,True,0.636363636363636,37,26,-0.6,43,10001R,28,3,2,109,118,106,94
28,,0.208466979918358,0,False,0.5,79,79,,43,10001R,29,2,2,114,114,102,102
29,0,0.19059513029681,8.94427190999916,True,0.5,79,26,0,43,10001R,30,2,2,114,118,102,94
30,0,0.194548822245743,0,False,0.5,79,79,0,43,10001R,31,2,2,114,114,102,102
31,0,0.193314329970323,6.40312423743285,True,0.6,79,37,0,43,10001R,32,2,3,114,109,102,106
32,0,0.200314074107461,0,False,0.5,26,26,0,43,10001R,33,2,2,118,118,94,94
33,,0.218888777965604,0,False,0.5,79,79,,43,10001R,34,2,2,114,114,102,102
34,0,0.194601388970672,0,False,0.666666666666667,37,37,-0.2,43,10001R,35,3,3,109,109,106,106
35,0,1.07794141224498,8.94427190999916,True,0.5,79,26,0,43,10001R,36,2,2,114,118,102,94
36,0,0.213933850248456,6.40312423743285,True,0.6,79,37,0,43,10001R,37,2,3,114,109,102,106
37,0,0.202636992254004,6.40312423743285,True,0.6,79,37,0,43,10001R,38,2,3,114,109,102,106
38,0,0.195175435982143,0,False,0.666666666666667,37,37,-0.2,43,10001R,39,3,3,109,109,106,106
39,0,0.204468170513001,6.40312423743285,True,0.6,79,37,0,43,10001R,40,2,3,114,109,102,106
40,0,0.243215410628148,8.94427190999916,True,0.5,79,26,0,43,10001R,41,2,2,114,118,102,94
41,,0.147463323751132,8.94427190999916,True,0.5,79,26,,43,10001R,42,2,2,114,118,102,94
42,0,0.231595712011432,0,False,0.666666666666667,37,37,0,43,10001R,43,3,3,109,109,106,106
43,0,0.171635884905664,0,False,0.5,26,26,-0.2,43,10001R,44,2,2,118,118,94,94
44,0,0.189487533103022,0,False,0.666666666666667,37,37,-0.6,43,10001R,45,3,3,109,109,106,106
45,0,0.167589672938392,0,False,0.5,26,26,-0.6,43,10001R,46,2,2,118,118,94,94
46,0,0.178692768394034,0,False,0.666666666666667,37,37,0,43,10001R,47,3,3,109,109,106,106
47,,0.200303488595215,0,False,0.5,79,79,,43,10001R,48,2,2,114,114,102,102
48,0,0.198619889682926,15,True,0.636363636363636,37,26,0,43,10001R,49,3,2,109,118,106,94
49,0,0.233536175177572,0,False,0.5,26,26,0,43,10001R,50,2,2,118,118,94,94
50,0,0.181792089044648,15,True,0.636363636363636,37,26,0,43,10001R,51,3,2,109,118,106,94
51,0,0.217645746224687,0,False,0.666666666666667,37,37,0,43,10001R,52,3,3,109,109,106,106
52,0,0.190024490015975,0,False,0.5,26,26,-0.4,43,10001R,53,2,2,118,118,94,94
53,,0.149771748915559,6.40312423743285,True,0.6,79,37,,43,10001R,54,2,3,114,109,102,106
54,,0.219270223129866,15,True,0.636363636363636,37,26,,43,10001R,55,3,2,109,118,106,94
55,,0.216989668872286,8.94427190999916,True,0.5,79,26,,43,10001R,56,2,2,114,118,102,94
56,0,0.259748720562035,15,True,0.636363636363636,37,26,-0.6,43,10001R,57,3,2,109,118,106,94
57,,0.909306481349261,15,True,0.636363636363636,37,26,,43,10001R,58,3,2,109,118,106,94
58,0,0.228155970735992,0,False,0.666666666666667,37,37,-0.6,43,10001R,59,3,3,109,109,106,106
59,0,0.352868868763273,15,True,0.636363636363636,37,26,-0.6,43,10001R,60,3,2,109,118,106,94
60,,0.209590104536949,0,False,0.5,79,79,,43,10001R,61,2,2,114,114,102,102
61,0,0.257133205196263,6.40312423743285,True,0.6,79,37,0,43,10001R,62,2,3,114,109,102,106
62,0,0.317475731371739,15,True,0.636363636363636,37,26,0,43,10001R,63,3,2,109,118,106,94
63,0,0.189805824036262,8.94427190999916,True,0.5,79,26,-0.2,43,10001R,64,2,2,114,118,102,94
64,0,0.42661213774832,0,False,0.666666666666667,37,37,0,43,10001R,65,3,3,109,109,106,106
65,,0.277967446550166,0,False,0.5,79,79,,43,10001R,66,2,2,114,114,102,102
66,,0.327513041583585,0,False,0.666666666666667,37,37,,43,10001R,67,3,3,109,109,106,106
67,0,0.233555205040072,0,False,0.666666666666667,37,37,0,43,10001R,68,3,3,109,109,106,106
68,0,0.272596677926768,0,False,0.5,26,26,-0.6,43,10001R,69,2,2,118,118,94,94
69,,0.171076229987963,0,False,0.5,79,79,,43,10001R,70,2,2,114,114,102,102
70,0,0.313869032918167,6.40312423743285,True,0.6,79,37,-0.4,43,10001R,71,2,3,114,109,102,106
71,,0.307257111369249,15,True,0.636363636363636,37,26,,43,10001R,72,3,2,109,118,106,94
0,0,0.243012637576023,11.180339887499,True,0.9,81,82,0.2,44,10001R,1,2,3,82,80,148,137
1,-0.4,0.239570791782305,0,False,0.5,80,80,0,44,10001R,2,3,3,76,76,145,145
2,-0.2,0.279695783320775,0,False,0.833333333333333,81,81,0.2,44,10001R,3,2,2,82,82,148,148
3,-0.4,0.266362994484479,0,False,0.833333333333333,81,81,0.2,44,10001R,4,2,2,82,82,148,148
4,-0.4,0.247708509110274,6.70820393249937,True,0.7,80,81,0.4,44,10001R,5,3,2,76,82,145,148
5,0,0.216186312744756,0,False,1,82,82,-0.2,44,10001R,6,3,3,80,80,137,137
6,-0.2,0.178529086355966,6.70820393249937,True,0.7,80,81,0.4,44,10001R,7,3,2,76,82,145,148
7,-0.4,0.193241291361678,6.70820393249937,True,0.7,80,81,0.6,44,10001R,8,3,2,76,82,145,148
8,-0.2,0.22254797580943,0,False,0.833333333333333,81,81,0.4,44,10001R,9,2,2,82,82,148,148
9,0,0.185828572247334,0,False,0.833333333333333,81,81,0,44,10001R,10,2,2,82,82,148,148
10,0,0.219400179872597,11.180339887499,True,0.9,81,82,0,44,10001R,11,2,3,82,80,148,137
11,0,0.250940492478655,6.70820393249937,True,0.7,80,81,0,44,10001R,12,3,2,76,82,145,148
12,0,0.22141863295587,11.180339887499,True,0.9,81,82,0,44,10001R,13,2,3,82,80,148,137
13,0,0.213692506829666,0,False,0.5,80,80,0,44,10001R,14,3,3,76,76,145,145
14,0,0.218190708696194,0,False,0.5,80,80,0,44,10001R,15,3,3,76,76,145,145
15,0,0.154371408321525,0,False,1,82,82,-0.4,44,10001R,16,3,3,80,80,137,137
16,0,0.223664749197232,6.70820393249937,True,0.7,80,81,0,44,10001R,17,3,2,76,82,145,148
17,0,0.240810369813635,0,False,1,82,82,-0.8,44,10001R,18,3,3,80,80,137,137
18,0,0.208512912588986,0,False,0.5,80,80,0,44,10001R,19,3,3,76,76,145,145
19,-0.2,0.18129661442123,0,False,0.833333333333333,81,81,0.2,44,10001R,20,2,2,82,82,148,148
20,-0.4,0.171795448437376,0,False,0.833333333333333,81,81,0.6,44,10001R,21,2,2,82,82,148,148
21,-0.4,0.181216814753942,6.70820393249937,True,0.7,80,81,0.6,44,10001R,22,3,2,76,82,145,148
22,0,0.158849592416756,8.94427190999916,True,0.7,80,82,-0.4,44,10001R,23,3,3,76,80,145,137
23,0,0.180493048927392,0,False,0.5,80,80,-0.8,44,10001R,24,3,3,76,76,145,145
24,0,0.245997626282158,0,False,0.5,80,80,0,44,10001R,25,3,3,76,76,145,145
25,0,0.225340724322008,6.70820393249937,True,0.7,80,81,0,44,10001R,26,3,2,76,82,145,148
26,0,0.205937829659047,0,False,0.5,80,80,0,44,10001R,27,3,3,76,76,145,145
27,,0.195781569994569,0,False,1,82,82,,44,10001R,28,3,3,80,80,137,137
28,0,0.16738108254006,6.70820393249937,True,0.7,80,81,0.2,44,10001R,29,3,2,76,82,145,148
29,-0.2,0.158657367449748,11.180339887499,True,0.9,81,82,0.2,44,10001R,30,2,3,82,80,148,137
30,-0.2,0.233693542132435,0,False,0.833333333333333,81,81,0.2,44,10001R,31,2,2,82,82,148,148
31,0,0.236153633900668,0,False,0.5,80,80,0,44,10001R,32,3,3,76,76,145,145
32,0,0.202474098198262,6.70820393249937,True,0.7,80,81,0,44,10001R,33,3,2,76,82,145,148
33,0,0.215710699027544,0,False,0.833333333333333,81,81,0,44,10001R,34,2,2,82,82,148,148
34,0,0.24929095653216,0,False,1,82,82,-0.4,44,10001R,35,3,3,80,80,137,137
35,,4.12583631812824,11.180339887499,True,0.9,81,82,,44,10001R,36,2,3,82,80,148,137
36,0,0.176932638265565,0,False,1,82,82,-0.6,44,10001R,37,3,3,80,80,137,137
37,,0.163924709968231,0,False,0.5,80,80,,44,10001R,38,3,3,76,76,145,145
38,0,0.279628705448488,11.180339887499,True,0.9,81,82,0,44,10001R,39,2,3,82,80,148,137
39,0,0.186094364222043,8.94427190999916,True,0.7,80,82,-0.4,44,10001R,40,3,3,76,80,145,137
40,0,0.195926183336226,8.94427190999916,True,0.7,80,82,-0.2,44,10001R,41,3,3,76,80,145,137
41,0,0.172015209167829,11.180339887499,True,0.9,81,82,0,44,10001R,42,2,3,82,80,148,137
42,0,0.16441016231747,11.180339887499,True,0.9,81,82,0,44,10001R,43,2,3,82,80,148,137
43,0,0.157569810329373,0,False,0.5,80,80,0,44,10001R,44,3,3,76,76,145,145
44,0,0.226053283731743,6.70820393249937,True,0.7,80,81,0,44,10001R,45,3,2,76,82,145,148
45,,0.221205890344676,0,False,0.5,80,80,,44,10001R,46,3,3,76,76,145,145
46,0,0.189209330137209,11.180339887499,True,0.9,81,82,0,44,10001R,47,2,3,82,80,148,137
47,0,0.16204460842549,8.94427190999916,True,0.7,80,82,0,44,10001R,48,3,3,76,80,145,137
48,0,2.5812374360735,0,False,0.833333333333333,81,81,0.2,44,10001R,49,2,2,82,82,148,148
49,0,0.216625924616629,0,False,1,82,82,-0.4,44,10001R,50,3,3,80,80,137,137
50,0,0.207745606456509,8.94427190999916,True,0.7,80,82,0,44,10001R,51,3,3,76,80,145,137
51,,0.180770301224012,0,False,1,82,82,,44,10001R,52,3,3,80,80,137,137
52,0,0.26666348012273,8.94427190999916,True,0.7,80,82,0.2,44,10001R,53,3,3,76,80,145,137
53,0,0.174049473335366,6.70820393249937,True,0.7,80,81,0.4,44,10001R,54,3,2,76,82,145,148
54,0,0.226071021604356,0,False,1,82,82,0,44,10001R,55,3,3,80,80,137,137
55,-0.2,0.23163707172763,11.180339887499,True,0.9,81,82,0.2,44,10001R,56,2,3,82,80,148,137
56,,0.246505555111748,0,False,1,82,82,,44,10001R,57,3,3,80,80,137,137
57,0,0.246034627276339,8.94427190999916,True,0.7,80,82,-0.6,44,10001R,58,3,3,76,80,145,137
58,-0.2,0.169445044256237,0,False,0.833333333333333,81,81,0.4,44,10001R,59,2,2,82,82,148,148
59,0,0.213553817780443,8.94427190999916,True,0.7,80,82,0,44,10001R,60,3,3,76,80,145,137
60,-0.4,0.203232642425046,0,False,0.5,80,80,0.2,44,10001R,61,3,3,76,76,145,145
61,,0.213141321847026,8.94427190999916,True,0.7,80,82,,44,10001R,62,3,3,76,80,145,137
62,,0.162294736875217,8.94427190999916,True,0.7,80,82,,44,10001R,63,3,3,76,80,145,137
63,0,0.258932236930514,0,False,1,82,82,0,44,10001R,64,3,3,80,80,137,137
64,0,0.180583016162572,0,False,0.833333333333333,81,81,0,44,10001R,65,2,2,82,82,148,148
65,0,0.243164768956262,0,False,1,82,82,-0.4,44,10001R,66,3,3,80,80,137,137
66,,0.179092730085432,11.180339887499,True,0.9,81,82,,44,10001R,67,2,3,82,80,148,137
67,,0.192648453649456,8.94427190999916,True,0.7,80,82,,44,10001R,68,3,3,76,80,145,137
68,0,0.225817180135943,0,False,0.833333333333333,81,81,0,44,10001R,69,2,2,82,82,148,148
69,0,0.268819994149966,8.94427190999916,True,0.7,80,82,-0.6,44,10001R,70,3,3,76,80,145,137
70,-0.2,0.224468225346119,6.70820393249937,True,0.7,80,81,0.4,44,10001R,71,3,2,76,82,145,148
71,0,0.161441392055824,11.180339887499,True,0.9,81,82,0,44,10001R,72,2,3,82,80,148,137
0,0,0.220105163491429,10.1980390271856,True,0.7,84,85,0,45,10001R,1,3,3,91,93,147,137
1,0,0.247120167095678,8.44192316102377,True,0.727272727272727,83,84,0,45,10001R,2,3,3,85.0168711656442,91,141.044478527607,147
2,0,0.258407845923247,8.94919843037358,True,0.818181818181818,83,85,0.2,45,10001R,3,3,3,85.0168711656442,93,141.044478527607,137
3,,1.63066641174536,0,False,0.833333333333333,85,85,,45,10001R,4,3,3,93,93,137,137
4,0,0.242963009190998,0,False,0.833333333333333,83,83,0,45,10001R,5,3,3,85.0168711656442,85.0168711656442,141.044478527607,141.044478527607
5,-0.2,0.208593960557448,0,False,0.833333333333333,83,83,0,45,10001R,6,3,3,85.0168711656442,85.0168711656442,141.044478527607,141.044478527607
6,0,0.185652393587149,0,False,0.833333333333333,83,83,0,45,10001R,7,3,3,85.0168711656442,85.0168711656442,141.044478527607,141.044478527607
7,0,0.214793391935247,10.1980390271856,True,0.7,84,85,0,45,10001R,8,3,3,91,93,147,137
8,,0.186965619188918,0,False,0.5,84,84,,45,10001R,9,3,3,91,91,147,147
9,0,0.289450918893036,8.94919843037358,True,0.818181818181818,83,85,0,45,10001R,10,3,3,85.0168711656442,93,141.044478527607,137
10,,0.17948238034821,0,False,0.833333333333333,85,85,,45,10001R,11,3,3,93,93,137,137
11,0,0.224747304921402,0,False,0.5,84,84,0,45,10001R,12,3,3,91,91,147,147
